Subject,Encoding,Group,Cue,Target,Direction,Study_Num,JOL,Question,Recall_Num,Response
5,IS,JOL A,Dark,Cave,B,23,30,Dark - ?,23,cave
5,IS,JOL A,Take,Seize,B,24,45,Take - ?,24,grab
5,IS,JOL A,Height,Growth,B,25,70,Height - ?,25,tall
5,IS,JOL A,Sentence,Word,B,26,67,Sentence - ?,26,wprd
5,IS,JOL A,Bug,Wasp,B,27,20,Bug - ?,27,bee
5,IS,JOL A,Math,Division,B,28,40,Math - ?,28,problem
5,IS,JOL A,Law,Attorney,B,29,20,Law - ?,29,order
5,IS,JOL A,Great,Fantastic,B,30,20,Great - ?,30,fantastic
5,IS,JOL A,Key,Latch,B,31,30,Key - ?,31,latch
5,IS,JOL A,Hot,Chili,B,32,60,Hot - ?,32,cold
5,IS,JOL A,Ball,Racket,B,33,40,Ball - ?,33,racket
5,IS,JOL A,Work,Chore,B,34,50,Work - ?,34,wage
5,IS,JOL A,Hunger,Famine,B,35,80,Hunger - ?,35,starvation
5,IS,JOL A,Sleep,Drowsy,B,36,60,Sleep - ?,36,drowsy
5,IS,JOL A,Smell,Stench,B,37,60,Smell - ?,37,odor
5,IS,JOL A,Clothes,Attire,B,38,70,Clothes - ?,38,design
5,IS,JOL A,Plane,Pilot,B,39,80,Plane - ?,39,ticket
5,IS,JOL A,Fire,Blaze,B,40,30,Fire - ?,40,blaze
5,IS,JOL A,Due,Assignment,S,41,50,Due - ?,41,anment
5,IS,JOL A,Number,Amount,S,42,75,Number - ?,42,amount
5,IS,JOL A,Location,Site,S,43,85,Location - ?,43,site
5,IS,JOL A,Dump,Waste,S,44,30,Dump - ?,44,waste
5,IS,JOL A,Trial,Jury,S,45,60,Trial - ?,45,jury
5,IS,JOL A,Architecture,Design,S,46,40,Architecture - ?,46,design
5,IS,JOL A,Grill,Bar,S,47,60,Grill - ?,47,bar
5,IS,JOL A,Kidney,Liver,S,48,50,Kidney - ?,48,liver
5,IS,JOL A,Begin,End,S,49,70,Begin - ?,49,finish
5,IS,JOL A,Blow,Wind,S,50,70,Blow - ?,50,wind
5,IS,JOL A,Pop,Soda,S,51,60,Pop - ?,51,ballon
5,IS,JOL A,Wine,Cheese,S,52,40,Wine - ?,52,cheese
5,IS,JOL A,Bathroom,Toilet,S,53,68,Bathroom - ?,53,toilet
5,IS,JOL A,Lettuce,Salad,S,54,80,Lettuce - ?,54,salad
5,IS,JOL A,Shoe,Foot,S,55,40,Shoe - ?,55,foot
5,IS,JOL A,Past,Future,S,56,75,Past - ?,56,future
5,IS,JOL A,Choice,Decision,S,57,61,Choice - ?,57,decision
5,IS,JOL A,Honey,Bee,S,58,83,Honey - ?,58,bee
5,IS,JOL A,Baby,Child,S,59,40,Baby - ?,59,child
5,IS,JOL A,Circle,Round,S,60,55,Circle - ?,60,round
5,IS,JOL A,Pusher,Clutter,U,61,40,Pusher - ?,61,move
5,IS,JOL A,Dietary,Sacking,U,62,0,Dietary - ?,62,food
5,IS,JOL A,Park,Hungry,U,63,60,Park - ?,63,grass
5,IS,JOL A,Lift,Woman,U,64,20,Lift - ?,64,woman
5,IS,JOL A,Soon,Belt,U,65,10,Soon - ?,65,now
5,IS,JOL A,Discover,Floor,U,66,20,Discover - ?,66,find
5,IS,JOL A,Death,Business,U,67,20,Death - ?,67,business
5,IS,JOL A,Debate,Sight,U,68,2,Debate - ?,68,argue
5,IS,JOL A,Artery,Bronze,U,69,3,Artery - ?,69,blood
5,IS,JOL A,Fix,Hand,U,70,65,Fix - ?,70,hands
5,IS,JOL A,Machine,Position,U,71,2,Machine - ?,71,refrigerator
5,IS,JOL A,Happy,Car,U,72,1,Happy - ?,72,yes
5,IS,JOL A,Allow,Tuck,U,73,3,Allow - ?,73,permit
5,IS,JOL A,Art,Lion,U,74,0,Art - ?,74,design
5,IS,JOL A,Strong,Accident,U,75,0,Strong - ?,75,lift
5,IS,JOL A,Sugar,Riddle,U,76,5,Sugar - ?,76,cane
5,IS,JOL A,Valley,Add,U,77,10,Valley - ?,77,mountain
5,IS,JOL A,Cash,Would,U,78,0,Cash - ?,78,money
5,IS,JOL A,Hide,Sick,U,79,12,Hide - ?,79,seek
5,IS,JOL A,King,Vase,U,80,0,King - ?,80,servant
9,RL,JOL A,Delinquent,Bad,F,1,70,Delinquent - ?,1,bad
9,RL,JOL A,Digestion,Stomach,F,2,60,Digestion - ?,2,stomach
9,RL,JOL A,Wage,Money,F,3,40,Wage - ?,3,cash
9,RL,JOL A,Chisel,Hammer,F,4,60,Chisel - ?,4,hammer
9,RL,JOL A,Editor,News,F,5,60,Editor - ?,5,news
9,RL,JOL A,Hornet,Sting,F,6,60,Hornet - ?,6,sting
9,RL,JOL A,Bitter,Cold,F,7,80,Bitter - ?,7,cold
9,RL,JOL A,Root,Plant,F,8,60,Root - ?,8,plant
9,RL,JOL A,Swan,Bird,F,9,60,Swan - ?,9,bird
9,RL,JOL A,Paw,Dog,F,10,60,Paw - ?,10,dog
9,RL,JOL A,Way,Out,F,11,40,Way - ?,11,out
9,RL,JOL A,Hygiene,Clean,F,12,50,Hygiene - ?,12,clean
9,RL,JOL A,Bridge,Water,F,13,55,Bridge - ?,13,water
9,RL,JOL A,Geology,Rock,F,14,70,Geology - ?,14,rock
9,RL,JOL A,Revolution,War,F,15,40,Revolution - ?,15,war
9,RL,JOL A,Discussion,Talk,F,16,60,Discussion - ?,16,talk
9,RL,JOL A,Herd,Cow,F,17,60,Herd - ?,17,cow
9,RL,JOL A,Credit,Card,F,18,100,Credit - ?,18,card
9,RL,JOL A,Orchid,Flower,F,19,70,Orchid - ?,19,flower
9,RL,JOL A,Tuna,Fish,F,20,70,Tuna - ?,20,fish
9,RL,JOL A,Full,Enough,B,21,65,Full - ?,21,enough
9,RL,JOL A,Drink,Sip,B,22,60,Drink - ?,22,water
9,RL,JOL A,Dark,Cave,B,23,50,Dark - ?,23,cave
9,RL,JOL A,Take,Seize,B,24,10,Take - ?,24,away
9,RL,JOL A,Height,Growth,B,25,80,Height - ?,25,growth
9,RL,JOL A,Sentence,Word,B,26,60,Sentence - ?,26,word
9,RL,JOL A,Bug,Wasp,B,27,50,Bug - ?,27,wasp
9,RL,JOL A,Math,Division,B,28,70,Math - ?,28,division
9,RL,JOL A,Law,Attorney,B,29,70,Law - ?,29,attorney
9,RL,JOL A,Great,Fantastic,B,30,60,Great - ?,30,fanstastic
9,RL,JOL A,Key,Latch,B,31,40,Key - ?,31,latch
9,RL,JOL A,Hot,Chili,B,32,65,Hot - ?,32,chilli
9,RL,JOL A,Ball,Racket,B,33,75,Ball - ?,33,racket
9,RL,JOL A,Work,Chore,B,34,70,Work - ?,34,chore
9,RL,JOL A,Hunger,Famine,B,35,80,Hunger - ?,35,famine
9,RL,JOL A,Sleep,Drowsy,B,36,60,Sleep - ?,36,drousy
9,RL,JOL A,Smell,Stench,B,37,49,Smell - ?,37,stentch
9,RL,JOL A,Clothes,Attire,B,38,50,Clothes - ?,38,shoes
9,RL,JOL A,Plane,Pilot,B,39,80,Plane - ?,39,pilot
9,RL,JOL A,Fire,Blaze,B,40,35,Fire - ?,40,blaze
9,RL,JOL A,Due,Assignment,S,41,80,Due - ?,41,assignment
9,RL,JOL A,Number,Amount,S,42,60,Number - ?,42,words
9,RL,JOL A,Location,Site,S,43,40,Location - ?,43,time
9,RL,JOL A,Dump,Waste,S,44,78,Dump - ?,44,truck
9,RL,JOL A,Trial,Jury,S,45,60,Trial - ?,45,error
9,RL,JOL A,Architecture,Design,S,46,50,Architecture - ?,46,build
9,RL,JOL A,Grill,Bar,S,47,70,Grill - ?,47,bar
9,RL,JOL A,Kidney,Liver,S,48,70,Kidney - ?,48,liver
9,RL,JOL A,Begin,End,S,49,100,Begin - ?,49,finish
9,RL,JOL A,Blow,Wind,S,50,35,Blow - ?,50,wind
9,RL,JOL A,Pop,Soda,S,51,70,Pop - ?,51,cicle
9,RL,JOL A,Wine,Cheese,S,52,50,Wine - ?,52,cheese
9,RL,JOL A,Bathroom,Toilet,S,53,90,Bathroom - ?,53,toilet
9,RL,JOL A,Lettuce,Salad,S,54,100,Lettuce - ?,54,salad
9,RL,JOL A,Shoe,Foot,S,55,80,Shoe - ?,55,pair
9,RL,JOL A,Past,Future,S,56,70,Past - ?,56,future
9,RL,JOL A,Choice,Decision,S,57,80,Choice - ?,57,decission
9,RL,JOL A,Honey,Bee,S,58,80,Honey - ?,58,bee
9,RL,JOL A,Baby,Child,S,59,60,Baby - ?,59,bottle
9,RL,JOL A,Circle,Round,S,60,90,Circle - ?,60,round
9,RL,JOL A,Pusher,Clutter,U,61,10,Pusher - ?,61,out
9,RL,JOL A,Dietary,Slacking,U,62,10,Dietary - ?,62,suppliment
9,RL,JOL A,Park,Hungry,U,63,48,Park - ?,63,swing
9,RL,JOL A,Lift,Woman,U,64,36,Lift - ?,64,up
9,RL,JOL A,Soon,Belt,U,65,19,Soon - ?,65,near
9,RL,JOL A,Discover,Floor,U,66,25,Discover - ?,66,find
9,RL,JOL A,Death,Business,U,67,10,Death - ?,67,valley
9,RL,JOL A,Debate,Sight,U,68,10,Debate - ?,68,argue
9,RL,JOL A,Artery,Bronze,U,69,10,Artery - ?,69,hesrt
9,RL,JOL A,Fix,Hand,U,70,50,Fix - ?,70,break
9,RL,JOL A,Machine,Position,U,71,10,Machine - ?,71,toy
9,RL,JOL A,Happy,Car,U,72,20,Happy - ?,72,excieted
9,RL,JOL A,Allow,Tuck,U,73,29,Allow - ?,73,way
9,RL,JOL A,Art,Lion,U,74,20,Art - ?,74,design
9,RL,JOL A,Strong,Accident,U,75,35,Strong - ?,75,big
9,RL,JOL A,Sugar,Riddle,U,76,10,Sugar - ?,76,drink
9,RL,JOL A,Valley,Add,U,77,10,Valley - ?,77,low
9,RL,JOL A,Cash,Would,U,78,30,Cash - ?,78,money
9,RL,JOL A,Hide,Sick,U,79,25,Hide - ?,79,seek
9,RL,JOL A,King,Vase,U,80,30,King - ?,80,vase
13,READ,JOL A,Delinquent,Bad,F,1,56,Delinquent - ?,1,
13,READ,JOL A,Digestion,Stomach,F,2,68,Digestion - ?,2,stomach
13,READ,JOL A,Wage,Money,F,3,66,Wage - ?,3,
13,READ,JOL A,Chisel,Hammer,F,4,47,Chisel - ?,4,stone
13,READ,JOL A,Editor,News,F,5,67,Editor - ?,5,
13,READ,JOL A,Hornet,Sting,F,6,40,Hornet - ?,6,nest
13,READ,JOL A,Bitter,Cold,F,7,77,Bitter - ?,7,
13,READ,JOL A,Root,Plant,F,8,57,Root - ?,8,plant
13,READ,JOL A,Swan,Bird,F,9,69,Swan - ?,9,lake
13,READ,JOL A,Paw,Dog,F,10,55,Paw - ?,10,
13,READ,JOL A,Way,Out,F,11,46,Way - ?,11,
13,READ,JOL A,Hygiene,Clean,F,12,49,Hygiene - ?,12,
13,READ,JOL A,Bridge,Water,F,13,64,Bridge - ?,13,
13,READ,JOL A,Geology,Rock,F,14,7,Geology - ?,14,rock
13,READ,JOL A,Revolution,War,F,15,79,Revolution - ?,15,
13,READ,JOL A,Discussion,Talk,F,16,73,Discussion - ?,16,
13,READ,JOL A,Herd,Cow,F,17,57,Herd - ?,17,cow
13,READ,JOL A,Credit,Card,F,18,85,Credit - ?,18,card
13,READ,JOL A,Orchid,Flower,F,19,66,Orchid - ?,19,vineyard
13,READ,JOL A,Tuna,Fish,F,20,89,Tuna - ?,20,sea
13,READ,JOL A,Full,Enough,B,21,60,Full - ?,21,
13,READ,JOL A,Drink,Sip,B,22,76,Drink - ?,22,beverage
13,READ,JOL A,Dark,Cave,B,23,76,Dark - ?,23,
13,READ,JOL A,Take,Seize,B,24,55,Take - ?,24,
13,READ,JOL A,Height,Growth,B,25,79,Height - ?,25,weight
13,READ,JOL A,Sentence,Word,B,26,98,Sentence - ?,26,word
13,READ,JOL A,Bug,Wasp,B,27,64,Bug - ?,27,
13,READ,JOL A,Math,Division,B,28,87,Math - ?,28,
13,READ,JOL A,Law,Attorney,B,29,68,Law - ?,29,order
13,READ,JOL A,Great,Fantastic,B,30,39,Great - ?,30,
13,READ,JOL A,Key,Latch,B,31,47,Key - ?,31,
13,READ,JOL A,Hot,Chili,B,32,70,Hot - ?,32,
13,READ,JOL A,Ball,Racket,B,33,69,Ball - ?,33,throw
13,READ,JOL A,Work,Chore,B,34,77,Work - ?,34,
13,READ,JOL A,Hunger,Famine,B,35,97,Hunger - ?,35,food
13,READ,JOL A,Sleep,Drowsy,B,36,88,Sleep - ?,36,
13,READ,JOL A,Smell,Stench,B,37,55,Smell - ?,37,taste
13,READ,JOL A,Clothes,Attire,B,38,68,Clothes - ?,38,rack
13,READ,JOL A,Plane,Pilot,B,39,75,Plane - ?,39,flight
13,READ,JOL A,Fire,Blaze,B,40,74,Fire - ?,40,
13,READ,JOL A,Due,Assignment,S,41,67,Due - ?,41,assignment
13,READ,JOL A,Number,Amount,S,42,74,Number - ?,42,
13,READ,JOL A,Location,Site,S,43,35,Location - ?,43,
13,READ,JOL A,Dump,Waste,S,44,77,Dump - ?,44,site
13,READ,JOL A,Trial,Jury,S,45,90,Trial - ?,45,jury
13,READ,JOL A,Architecture,Design,S,46,65,Architecture - ?,46,building
13,READ,JOL A,Grill,Bar,S,47,45,Grill - ?,47,
13,READ,JOL A,Kidney,Liver,S,48,68,Kidney - ?,48,liver
13,READ,JOL A,Begin,End,S,49,89,Begin - ?,49,
13,READ,JOL A,Blow,Wind,S,50,78,Blow - ?,50,
13,READ,JOL A,Pop,Soda,S,51,56,Pop - ?,51,
13,READ,JOL A,Wine,Cheese,S,52,45,Wine - ?,52,grapes
13,READ,JOL A,Bathroom,Toilet,S,53,35,Bathroom - ?,53,
13,READ,JOL A,Lettuce,Salad,S,54,1000,Lettuce - ?,54,salad
13,READ,JOL A,Shoe,Foot,S,55,65,Shoe - ?,55,
13,READ,JOL A,Past,Future,S,56,56,Past - ?,56,future
13,READ,JOL A,Choice,Decision,S,57,34,Choice - ?,57,decision
13,READ,JOL A,Honey,Bee,S,58,56,Honey - ?,58,bee
13,READ,JOL A,Baby,Child,S,59,65,Baby - ?,59,sleep
13,READ,JOL A,Circle,Round,S,60,45,Circle - ?,60,
13,READ,JOL A,Pusher,Clutter,U,61,23,Pusher - ?,61,
13,READ,JOL A,Dietary,Slacking,U,62,65,Dietary - ?,62,
13,READ,JOL A,Park,Hungry,U,63,75,Park - ?,63,bench
13,READ,JOL A,Lift,Woman,U,64,67,Lift - ?,64,arise
13,READ,JOL A,Soon,Belt,U,65,65,Soon - ?,65,later
13,READ,JOL A,Discover,Floor,U,66,58,Discover - ?,66,find
13,READ,JOL A,Death,Business,U,67,56,Death - ?,67,
13,READ,JOL A,Debate,Sight,U,68,45,Debate - ?,68,
13,READ,JOL A,Artery,Bronze,U,69,45,Artery - ?,69,neck
13,READ,JOL A,Fix,Hand,U,70,54,Fix - ?,70,
13,READ,JOL A,Machine,Position,U,71,56,Machine - ?,71,factory
13,READ,JOL A,Happy,Car,U,72,55,Happy - ?,72,
13,READ,JOL A,Allow,Tuck,U,73,76,Allow - ?,73,
13,READ,JOL A,Art,Lion,U,74,1000,Art - ?,74,design
13,READ,JOL A,Strong,Accident,U,75,78,Strong - ?,75,
13,READ,JOL A,Sugar,Riddle,U,76,34,Sugar - ?,76,
13,READ,JOL A,Valley,Add,U,77,30,Valley - ?,77,nature
13,READ,JOL A,Cash,Would,U,78,65,Cash - ?,78,
13,READ,JOL A,Hide,Sick,U,79,34,Hide - ?,79,cover
13,READ,JOL A,King,Vase,U,80,78,King - ?,80,
17,IS,JOL A,Delinquent,Bad,F,1,50,Delinquent - ?,1,bad
17,IS,JOL A,Digestion,Stomach,F,2,50,Digestion - ?,2,stomach
17,IS,JOL A,Wage,Money,F,3,30,Wage - ?,3,money
17,IS,JOL A,Chisel,Hammer,F,4,40,Chisel - ?,4,hammer
17,IS,JOL A,Editor,News,F,5,10,Editor - ?,5,news
17,IS,JOL A,Hornet,Sting,F,6,40,Hornet - ?,6,sting
17,IS,JOL A,Bitter,Cold,F,7,30,Bitter - ?,7,honey
17,IS,JOL A,Root,Plant,F,8,70,Root - ?,8,plant
17,IS,JOL A,Swan,Bird,F,9,40,Swan - ?,9,bird
17,IS,JOL A,Paw,Dog,F,10,1000,Paw - ?,10,dog
17,IS,JOL A,Way,Out,F,11,30,Way - ?,11,path
17,IS,JOL A,Hygiene,Clean,F,12,40,Hygiene - ?,12,clean
17,IS,JOL A,Bridge,Water,F,13,30,Bridge - ?,13,water
17,IS,JOL A,Geology,Rock,F,14,60,Geology - ?,14,rock
17,IS,JOL A,Revolution,War,F,15,60,Revolution - ?,15,war
17,IS,JOL A,Discussion,Talk,F,16,60,Discussion - ?,16,talk
17,IS,JOL A,Herd,Cow,F,17,60,Herd - ?,17,cow
17,IS,JOL A,Credit,Card,F,18,80,Credit - ?,18,card
17,IS,JOL A,Orchid,Flower,F,19,20,Orchid - ?,19,flower
17,IS,JOL A,Tuna,Fish,F,20,50,Tuna - ?,20,fish
17,IS,JOL A,Full,Enough,B,21,50,Full - ?,21,enough
17,IS,JOL A,Drink,Sip,B,22,30,Drink - ?,22,sip
17,IS,JOL A,Dark,Cave,B,23,40,Dark - ?,23,cave
17,IS,JOL A,Take,Seize,B,24,40,Take - ?,24,sieze
17,IS,JOL A,Height,Growth,B,25,20,Height - ?,25,growth
17,IS,JOL A,Sentence,Word,B,26,40,Sentence - ?,26,word
17,IS,JOL A,Bug,Wasp,B,27,30,Bug - ?,27,wasp
17,IS,JOL A,Math,Division,B,28,50,Math - ?,28,divison
17,IS,JOL A,Law,Attorney,B,29,50,Law - ?,29,attorney
17,IS,JOL A,Great,Fantastic,B,30,10,Great - ?,30,fantastic
17,IS,JOL A,Key,Latch,B,31,30,Key - ?,31,latch
17,IS,JOL A,Hot,Chili,B,32,3,Hot - ?,32,chili
17,IS,JOL A,Ball,Racket,B,33,40,Ball - ?,33,circle
17,IS,JOL A,Work,Chore,B,34,30,Work - ?,34,chore
17,IS,JOL A,Hunger,Famine,B,35,50,Hunger - ?,35,famine
17,IS,JOL A,Sleep,Drowsy,B,36,40,Sleep - ?,36,drowsy
17,IS,JOL A,Smell,Stench,B,37,50,Smell - ?,37,stench
17,IS,JOL A,Clothes,Attire,B,38,50,Clothes - ?,38,attire
17,IS,JOL A,Plane,Pilot,B,39,70,Plane - ?,39,pilot
17,IS,JOL A,Fire,Blaze,B,40,20,Fire - ?,40,blaze
17,IS,JOL A,Due,Assignment,S,41,70,Due - ?,41,assignment
17,IS,JOL A,Number,Amount,S,42,50,Number - ?,42,amount
17,IS,JOL A,Location,Site,S,43,60,Location - ?,43,sight
17,IS,JOL A,Dump,Waste,S,44,50,Dump - ?,44,waste
17,IS,JOL A,Trial,Jury,S,45,80,Trial - ?,45,jury
17,IS,JOL A,Architecture,Design,S,46,40,Architecture - ?,46,design
17,IS,JOL A,Grill,Bar,S,47,70,Grill - ?,47,bar
17,IS,JOL A,Kidney,Liver,S,48,80,Kidney - ?,48,liver
17,IS,JOL A,Begin,End,S,49,60,Begin - ?,49,end
17,IS,JOL A,Blow,Wind,S,50,40,Blow - ?,50,wind
17,IS,JOL A,Pop,Soda,S,51,50,Pop - ?,51,soda
17,IS,JOL A,Wine,Cheese,S,52,60,Wine - ?,52,cheese
17,IS,JOL A,Bathroom,Toilet,S,53,60,Bathroom - ?,53,toilet
17,IS,JOL A,Lettuce,Salad,S,54,60,Lettuce - ?,54,salad
17,IS,JOL A,Shoe,Foot,S,55,70,Shoe - ?,55,foot
17,IS,JOL A,Past,Future,S,56,90,Past - ?,56,future
17,IS,JOL A,Choice,Decision,S,57,50,Choice - ?,57,decision
17,IS,JOL A,Honey,Bee,S,58,80,Honey - ?,58,bee
17,IS,JOL A,Baby,Child,S,59,60,Baby - ?,59,children
17,IS,JOL A,Circle,Round,S,60,75,Circle - ?,60,ball
17,IS,JOL A,Pusher,Clutter,U,61,20,Pusher - ?,61,counter
17,IS,JOL A,Dietary,Sacking,U,62,10,Dietary - ?,62,health
17,IS,JOL A,Park,Hungry,U,63,20,Park - ?,63,tree
17,IS,JOL A,Lift,Woman,U,64,20,Lift - ?,64,woman
17,IS,JOL A,Soon,Belt,U,65,20,Soon - ?,65,past
17,IS,JOL A,Discover,Floor,U,66,20,Discover - ?,66,find
17,IS,JOL A,Death,Business,U,67,20,Death - ?,67,work
